1.4298,1.6463,1.216,1.0006,1.0577,
0.8,1.6802,0.9861,1.4344,1.1541,
1.0967,1.2242,1.4836,1.3707,0.9555,
1.4487,1.0017,0.8795,0.8809,0.8461,
1.2112,0.8062,1.1602,1.3389,1.2112,
0.7746,1.1563,1.055,1.2547,0.7834,
0.975,0.7818,0.7934,0.9065,1.857,
0.9653,1.197,1.3716,1.4161,1.2452,
1.0382,1.8314,1.4349,1.2746,0.8907,
0.8728,1.1136,0.8292,0.929,1.5757,
1.27,1.1358,1.6886,1.2436,0.7834,
1.2915,0.9079,0.8148,1.0645,1.2181,
1.201,1.1358,1.2794,0.7896,1.0639,
1.2359,0.849,1.1216,1.2682,1.54,
1.0995,1.3854,1.2364,0.8101,1.369,
1.6481,1.7512,1.6004,1.7729,0.8583,
1.1247,1.0538,0.9225,0.8752,1.305,
1.4638,1.0194,1.1962,1.2113,1.145,
1.3178,0.8595,0.7104,0.8083,0.9106,
1.5387,0.9296,0.8901,1.0016,0.844,
1.0433,0.957,1.2411,1.1599,0.9661,
1.1037,0.9858,0.9122,1.1755,0.8437,
0.9445,0.7893,0.8089,1.1811,0.8609,
1.1309,1.0968,1.2645,0.9284,0.7951,
1.0314,1.2908,0.9832,1.3949,1.3971,
1.1203,0.8404,1.4948,0.8524,1.572,
1.23,0.7904,0.8008,0.9761,0.9943,
1.1964,1.0628,1.1102,1.1066,0.9026,
1.2621,1.1912,0.8434,0.8318,0.8481,
1.0133,0.8309,2.1377,1.0176,0.8526,
0.7528,0.8847,0.8726,0.8006,0.8277,
0.843,1.1675,1.3121,0.9188,0.8987,
1.3826,1.0669,0.9253,0.8358,1.1442,
0.9452,1.0928,1.2608,0.8754,0.8891,
1.3681,1.1481,1.1599,0.7862,0.9506,
0.8914,0.979,0.9414,0.8343,0.8043,
0.8448,1.1571,0.793,0.8376,0.8822,
1.1157,1.2928,0.8167,1.1203,1.0269,
1.2499,1.2276,0.8958,0.8272,0.9389,
0.8732,0.9275,0.8811,0.8906,1.6009,
0.9489,0.804,1.36,1.0227,0.9423,
1.2655,1.1793,1.3525,0.8054,0.7483,
1.2039,0.9072,1.245,0.9456,1.0736,
1.294,0.9168,0.996,1.2534,1.012,
0.8103,0.9056,0.7896,1.0084,1.0781,
1.2334,1.1274,0.7591,1.1838,0.787,
1.0274,0.8598,1.5041,0.9893,0.7859,
1.3762,1.2167,1.0034,1.0152,0.8332,
0.9227,0.8137,1.1673,1.7124,0.7949,
0.8775,1.0935,0.8749,0.8833,1.4337,
1.3067,1.1921,1.6249,0.8329,0.8499,
0.8159,1.0361,0.823,0.9146,1.1992,
2.0085,0.8237,0.9072,0.8061,0.7516,
1.4914,0.8769,0.9851,0.9599,0.9245,
1.2269,1.2986,1.1695,1.0364,0.8789,
1.2625,0.8443,1.2554,1.1663,1.5994,
1.0853,0.7831,0.9149,1.4117,1.0068,
0.9533,1.0232,0.9209,1.8993,1.1545,
0.8283,0.8674,0.8376,1.0151,1.2652,
1.3158,0.7883,0.8792,1.2314,0.8266,
1.2605,0.9181,1.048,1.3161,0.7638,
0.9791,0.7933,0.9106,1.2148,0.8732,
1.0064,1.2189,0.8712,0.7648,1.1304,
0.8124,1.1836,1.2128,1.1257,0.8627,
1.2802,0.7751,1.0299,0.9851,0.7696,
0.823,0.9167,1.6988,0.9964,1.2477,
1.2426,0.9786,0.813,0.949,0.7645,
0.8506,0.863,1.1742,1.4208,0.7833,
0.8599,1.2968,0.8067,0.7389,0.9446,
0.8077,0.978,1.0753,0.8331,0.7804,
1.4163,1.2936,0.8277,0.9187,1.3386,
1.304,1.1501,0.8153,1.2503,1.1211,
0.8135,0.9841,1.1143,1.0942,0.7665,
1.0848,0.8376,1.0046,0.7776,0.9417,
0.8537,1.2032,0.9492,1.1932,0.9628,
0.9435,1.1653,1.3399,0.7588,0.9794,
1.5787,1.0596,0.9549,0.7768,1.3864,
1.2337,0.9744,1.0394,0.8752,1.0423,
1.1534,0.8639,0.9402,0.9047,0.865,
1.1891,0.7747,0.8796,0.9346,0.785,
1.29,0.9005,1.1633,1.7083,1.095,
0.8544,0.7978,0.7901,0.9656,0.8479,
0.8886,1.5564,0.8519,1.0151,1.0003,
0.9295,0.9254,1.1748,1.1503,0.814,
0.877,0.9177,0.9266,1.0868,0.8789,
1.1931,0.7679,0.8703,0.9005,1.0071,
1.293,1.3392,1.0905,0.8365,1.2205,
0.8868,1.227,1.1747,1.0755,1.3595,
1.0958,1.2184,0.8379,0.796,1.0261,
0.8003,1.1987,1.2008,0.8243,0.8828,
1.1069,1.3634,0.8449,0.9289,1.0554,
0.9413,0.8646,0.9832,0.8334,0.8317,
0.9594,1.057,1.5126,0.831,0.9998,
0.9873,1.2903,0.9002,0.7441,1.463,
1.1299,0.9156,1.0995,1.2975,1.0055,
1.3918,0.9431,1.163,0.893,1.5846,
1.095,0.821,0.9748,0.8545,0.9697,
0.7857,0.795,1.4142,0.9661,0.9053,
0.8507,0.6878,1.0203,1.2165,0.813,
0.7928,0.918,0.7928,0.815,0.8189,
